,Time,timestamps,lon,BrR2,Br,Bn,Bt,B,olon
9390,2022-03-03 14:03:32.500,1646316167.276002,73.01749453746484,-3.038322186169397,-10.246331,-4.1111064,6.7521477,12.941406158385464,83.42846747781267
9391,2022-03-03 14:05:37.500,1646316292.275002,73.16428625429816,-2.736926984235463,-9.230529,8.279209,2.70104,12.690294888895291,83.41003978774512
9392,2022-03-03 14:07:42.500,1646316417.2740018,72.89013772013723,-3.010322411698364,-10.153253,0.06413372,6.946362,12.302219501012573,83.39161230712548
9393,2022-03-03 14:09:47.500,1646316542.273002,72.27806648716685,-3.012175383575559,-10.160176,-4.605803,5.416806,12.400983221802251,83.37318503596364
9394,2022-03-03 14:11:52.500,1646316667.272002,72.56898554821095,-1.1121890827998442,-3.7517028,10.930192,5.6748085,12.874308624856871,83.35475797427695
9395,2022-03-03 14:13:57.500,1646316792.271002,72.79061452109266,-2.849498532129961,-9.612737,6.0102863,5.88675,12.774274132084244,83.33633112212138
9396,2022-03-03 14:16:02.500,1646316917.270002,72.63041479348283,-2.549430366794658,-8.601032,-0.9399715,8.841999,12.37102437964768,83.31790447950813
9397,2022-03-03 14:18:07.500,1646317042.269003,71.48619452994994,-2.7110937819482985,-9.147044,3.3737576,8.575638,12.984306734998896,83.2994780463115
9398,2022-03-03 14:20:12.500,1646317167.268003,71.73674972068636,1.325270762704077,4.471669,11.292403,0.482882,12.155137357755116,83.28105182285994
9399,2022-03-03 14:22:17.500,1646317292.2659972,72.54214755101657,-1.3867807561974497,-4.679524,-6.074471,9.097482,11.897954510618243,83.2626259573369
9400,2022-03-03 14:24:22.500,1646317417.264997,72.27600915574205,-2.0744268923617537,-7.000367,-1.9833609,8.535597,11.215849265247227,83.2442001531858
9401,2022-03-03 14:26:27.500,1646317542.2639968,72.11239564851405,-0.913233719888234,-3.0820057,-5.0897694,10.83192,12.358600348195132,83.22577455870432
9402,2022-03-03 14:28:32.500,1646317667.262997,72.25862256933199,-1.6404274768042315,-5.536526,-6.996138,7.3935394,11.587212431084206,83.20734917395392
9403,2022-03-03 14:30:37.500,1646317792.261997,71.14441437862041,-2.371473095282292,-8.004374,6.097855,5.813471,11.62111370741815,83.18892399894654
9404,2022-03-03 14:32:42.500,1646317917.2609978,70.20350959395905,-0.2532203560606899,-0.85474503,2.0645301,11.808666,12.018213939669726,83.17049903356644
9405,2022-03-03 14:34:47.500,1646318042.2599978,70.10802591989122,1.6913372715150488,5.709486,-4.7408676,11.1897,13.426966972288485,83.15207427811356
9406,2022-03-03 14:36:52.500,1646318167.258998,70.76702774372171,1.0872094631186502,3.6703615,-3.1585903,12.924826,13.80215104084187,83.13364973250508
9407,2022-03-03 14:38:57.500,1646318292.257998,70.20506969255516,-0.3572597985212116,-1.2061702,3.21312,11.874764,12.360785037426387,83.11522539675087
9408,2022-03-03 14:41:02.500,1646318417.256002,69.5963225748237,1.9985585156755452,6.7479234,10.374057,0.44176114,12.383484233297615,83.09680141766377
9409,2022-03-03 14:43:07.500,1646318542.255003,69.25421634458539,1.972348236037985,6.659869,10.320794,5.259883,13.36184916324406,83.07837750157829
9410,2022-03-03 14:45:12.500,1646318667.254003,69.36313049587685,1.677143095387499,5.66345,11.690826,1.542163,13.081603310884526,83.05995379554727
9411,2022-03-03 14:47:17.500,1646318792.2530031,70.47748004137975,2.3790311305723977,8.034149,8.593319,-6.219954,13.307160078396816,83.04153029950274
9412,2022-03-03 14:49:22.500,1646318917.252003,70.68169479176925,0.2059806482757318,0.6956568,10.965752,-5.4093113,12.247134524010011,83.02310701345618
9413,2022-03-03 14:51:27.500,1646319042.2510028,70.72551910955993,0.4411176167319263,1.4898819,12.993819,1.958638,13.22480030456992,83.00468393743458
9414,2022-03-03 14:53:32.500,1646319167.2500029,70.84463914976254,0.1968254806090542,0.6648254,11.653879,-0.09958365,11.673251709034355,82.98626107146966
9415,2022-03-03 14:55:37.500,1646319292.249003,71.14233451470614,0.1951736198632087,0.6592896,6.687214,8.939648,11.183505721479657,82.96783841558621
9416,2022-03-03 14:57:42.500,1646319417.248003,71.43874413713614,-0.499961193843719,-1.6889634,-10.463731,8.271572,13.444744964412102,82.94941596980216
9417,2022-03-03 14:59:47.500,1646319542.245998,71.54252238167778,-1.838432723053504,-6.2109857,-10.326976,4.056753,12.715345908515014,82.93099388228443
9418,2022-03-03 15:01:52.500,1646319667.244998,71.79509043430207,-1.1587375596555582,-3.9149544,-4.161701,8.527548,10.264779493967922,82.91257185682196
9419,2022-03-03 15:03:57.500,1646319792.243998,71.62595308672712,-2.072098653070639,-7.0013356,-5.052476,4.7307115,9.84509244297054,82.89415004155461
9420,2022-03-03 15:06:02.500,1646319917.242998,71.13972163705431,-2.0481272709706877,-6.9207993,-2.1863582,-3.438156,8.031098418642603,82.87572843651438
9421,2022-03-03 15:08:07.500,1646320042.2419982,71.28099137925707,-0.5947850831842801,-2.0099638,-3.028404,9.230171,9.920042437095088,82.85730704172613
9422,2022-03-03 15:10:12.500,1646320167.2409978,71.59217086132776,-1.7972702179652136,-6.0739384,-2.9267695,7.435207,10.036982142356027,82.83888585722224
9423,2022-03-03 15:12:17.500,1646320292.239999,71.09749900244533,-1.7953837368659522,-6.067966,-3.9010553,6.522455,9.725269305157523,82.82046488288475
9424,2022-03-03 15:14:22.500,1646320417.2389991,71.51246852774898,-1.0309889708980962,-3.4847267,3.0296102,-0.76274747,4.680132673400224,82.80204411901394
9425,2022-03-03 15:16:27.500,1646320542.2379992,71.79266977405725,-1.657758028524449,-5.6035686,-1.602288,-5.983168,8.352580870968803,82.78362356552734
9426,2022-03-03 15:18:32.500,1646320667.2360032,71.73628817950308,-2.08660863581334,-7.053642,-0.7012948,-6.1042037,9.35451669899438,82.76520336921593
9427,2022-03-03 15:20:37.500,1646320792.235003,71.75318271925835,-1.538320102409922,-5.2005343,-1.4776897,-5.150491,7.467039667501679,82.74678323654587
9428,2022-03-03 15:22:42.500,1646320917.2340028,71.46074555497545,-2.497377168805748,-8.443339,-3.5056927,-8.017585,12.159832400488884,82.72836331433075
